"X","PLOT_ID","期数","副总体","样地号","新样地号","市","县","省","x","y","经度_F","纬度_F","针叶","阔叶","sz1","psz1","sz2","psz2","sz3","psz3","硬阔","软阔","森林类型65","二级森林类型65","样地面积","Dmax","Dmin","Dg","N_ha","AGE","BA","V_ha","S","aSDI","bio_plot","Bio","Car_1_plot","Car_1_ha","Car_2_plot","Car_2_ha","Car_3_plot","Car_3_ha","起源","优势树种","龄组","平均胸径","H","郁闭度","地貌","海拔","坡向","坡位","坡度","土壤名称","土层厚度","腐殖层","枯枝落叶","地类","样地类别","林种","植被类型","森林群落","林层结构","树种结构","自然度","可及度","经营等级","灾害类型","活立蓄积","林木蓄积","散生蓄积","四旁蓄积","枯损蓄积","采伐蓄积","name","分区","Plot","ID","code"
3121,6220002758,6,6220,2758,"2758",6205,620503,62,18608047,3810748,106.306091837,34.4197918789,6,94,410,32,490,23,530,21,61,33,"阔叶混","栎类阔叶混",0.08,44.5,5.2,13.5669671409124,962,52,13.9141334977033,80.625,516.008409996456,476.698606614814,7200.33311232677,90.0041639040846,3853.72753657248,48171.594207156,3446.03867680997,43075.4834601247,3447.63192925435,43095.3991156793,11,620,2,138,8.6,70,3,2001,7,3,25,8,40,0,0,111,11,117,0,0,0,0,0,0,0,0,6.45,6.45,0,0,0.38,0.901,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",701,6220002758,1
19789,6220003405,9,6220,3405,"3405",6208,620825,62,18623009,3897955,106.384404401,35.229503064,0,100,410,37,421,21,590,19,75,25,"阔叶混","栎类阔叶混",0.08,38.9,5.8,14.7585767686215,850,33,14.5411168515435,73.2,521.893840124664,478.397896766892,7190.32418213606,89.8790522767008,3817.30663763243,47716.3329704053,3452.22082612926,43152.7603266158,3451.59912114341,43144.9890142926,11,410,3,136,8.1,80,3,2334,2,2,30,113,50,18,10,111,11,112,121,1,0,4,4,0,0,0,5.856,5.856,0,0,0,0.091,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",702,6220003405,1
5413,1400025027,7,1400,25027,"25027",1408,140827,14,19564056,3879954,111.702079648,35.0462924193,0,100,410,58,490,27,460,8,93,7,"阔叶混","栎类阔叶混",0.067,32.9,6.1,15.4203041879854,955,50,17.8394283821638,65.1044776119403,629.128556746003,595.110066946586,6014.7270119692,89.7720449547642,3403.14588225271,50793.2221231747,2878.63252502884,42964.6645526692,2880.04076392892,42985.6830437152,11,410,2,143,6.9,65,4,900,2,4,30,122,40,4,1,111,11,111,121,3,0,7,2,0,0,0,4.362,4.362,0,0,0.089,0.068,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",703,1400025027,1
11522,410001761,8,410,1761,"1761",4103,410325,41,19612056,3759921,112.212329094,33.9603077422,0,100,410,57,490,33,590,5,93,7,"阔叶混","栎类阔叶混",0.08,42.5,5.1,9.57963604483972,1962,11,14.1448245732472,64.275,602.020139614851,556.189219892945,7180.25695186842,89.7532118983552,4095.69501566704,51196.187695838,3436.93021267523,42961.6276584403,3439.16075441615,42989.5094302019,13,620,1,96,6,75,3,1010,2,2,34,112,40,3,4,111,11,112,121,2,0,7,4,0,0,0,5.142,5.142,0,0,0.087,0.073,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",704,410001761,1
12368,6100002994,8,6100,2994,"2994",6103,610327,61,18647979,3863971,110.036624247,34.936626416,0,100,410,36,490,28,510,25,69,31,"阔叶混","栎类阔叶混",0.08,39.8,5.1,12.2375009120093,1225,37,14.4082569347277,59.3625,556.839184579735,512.023824223984,7166.43894024204,89.5804867530255,3887.87305053393,48598.4131316741,3375.19135340362,42189.8919175452,3376.73793315519,42209.2241644399,11,410,2,106,9.2,70,3,1468,8,4,35,112,50,15,10,111,11,233,121,1,0,7,0,0,2,0,4.749,4.749,0,0,0.007,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",705,6100002994,1
4786,1400011967,7,1400,11967,"11967",1411,141122,14,19552022,4171935,111.589715821,37.6781191755,33,67,410,57,200,33,510,10,57,10,"阔叶混","栎类阔叶混",0.067,36.5,5,9.47985691214957,2194,25,15.4858831454778,55.2388059701493,661.988340927662,607.846577930675,5972.68871970639,89.1446077568118,3246.03822571408,48448.3317270758,2944.61800419908,43949.5224507325,2944.35959339306,43945.6655730307,11,410,1,81,4.4,60,3,1550,1,3,34,112,43,3,3,111,11,111,121,1,0,6,2,0,0,40,3.701,3.701,0,0,0.075,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",706,1400011967,1
11487,410001691,8,410,1691,"1691",4103,410325,41,19576029,3779934,111.824342543,34.1439328823,0,100,410,61,490,30,590,8,92,8,"阔叶混","栎类阔叶混",0.08,19.6,5.4,10.7066173059159,1662,50,14.9677353164239,64.525,609.634849467839,589.880978292665,7115.41191611493,88.9426489514366,4056.04369181651,50700.5461477063,3406.32394464761,42579.0493080951,3408.67244166047,42608.4055207559,11,620,2,107,10.2,75,4,780,2,5,36,122,40,5,5,111,11,112,121,2,0,7,3,0,0,0,5.162,5.162,0,0,0,0.28,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",707,410001691,1
6866,6100002380,7,6100,2380,"2380",6106,610631,61,19387978,3955907,109.408361006,35.7230916654,30,70,410,61,200,30,590,9,61,9,"阔叶混","栎类阔叶混",0.08,30.6,5.1,14.3904047893032,800,44,13.0114557535565,61.45,471.676268061566,442.69724594208,7108.58022983133,88.8572528728916,3947.45529195719,49343.1911494649,3470.47365406767,43380.9206758458,3471.64597053444,43395.5746316805,11,410,3,167,8.5,70,3,1754,2,2,20,122,60,10,15,111,11,111,121,1,0,6,4,0,0,0,4.916,4.916,0,0,0.546,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",708,6100002380,1
18159,6100002334,9,6100,2334,"2334",6106,610631,61,19395978,3963998,109.141336906,35.791180896,0,100,410,50,530,42,421,6,57,43,"阔叶混","栎类阔叶混",0.08,17.5,5,8.92650024584126,3012,16,18.8529527685955,75.4125,825.173333274675,805.530853465065,7107.83629326364,88.8479536657955,3777.29444678156,47216.1805847694,3384.06302703214,42300.7878379017,3386.3934744414,42329.9184305174,11,620,2,89,11.1,95,3,1500,2,2,20,122,80,8,5,111,11,112,121,2,0,7,4,0,0,0,6.033,6.033,0,0,0.229,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",709,6100002334,1
12254,6100002437,8,6100,2437,"2437",6106,610632,61,19287902,3944018,108.748475151,35.6043518078,28,72,410,53,200,28,490,7,65,7,"阔叶混","栎类阔叶混",0.08,24.8,5.1,11.2938565858256,1462,60,14.6511020468502,62.05,584.259887377668,550.369078885108,7106.22261130875,88.8277826413594,3941.87697573757,49273.4621967196,3459.72239817521,43246.5299771902,3461.96110523327,43274.5138154159,12,412,4,149,6.5,70,3,1415,1,3,18,122,55,4,3,111,11,111,121,1,0,7,0,0,0,0,4.964,4.964,0,0,0.09,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",710,6100002437,1
483,1400015403,6,1400,15403,"15403",1411,141126,14,19508067,4099954,111.090665362,37.0309897765,0,100,410,34,490,32,420,27,93,7,"阔叶混","栎类阔叶混",0.067,31.8,6.5,17.045209493188,537,55,12.2608976182402,53.5970149253731,415.473093471138,400.270132096732,5944.21832535649,88.719676497858,3268.67293534824,48786.1632141528,2859.19481367468,42674.5494578311,2859.74361177366,42682.7404742337,11,410,2,212,13.4,40,3,1530,4,4,20,6,35,0,0,111,11,117,0,0,0,0,0,0,0,0,3.591,3.591,0,0,0.902,0.092,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",711,1400015403,1
13611,6220002941,8,6220,2941,"2941",6205,620503,62,18609082,3789860,106.183911345,34.2304680545,0,100,410,64,590,24,490,11,75,25,"阔叶混","栎类阔叶混",0.08,43.4,5.2,17.3543757875171,488,64,11.5314121845422,68.3375,388.613711390692,355.059626844738,7087.3278329118,88.5915979113975,3955.58574124112,49444.821765514,3387.32530041268,42341.5662551584,3389.14995949101,42364.3744936376,11,620,3,171,13.3,40,3,1632,6,2,30,122,50,6,3,111,11,111,121,1,0,7,3,2,0,0,5.467,5.467,0,0,0.018,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",712,6220002941,1
12047,6100002049,8,6100,2049,"2049",6106,610628,61,19288144,4015846,108.729809168,36.2526835096,2,98,410,52,490,15,520,11,71,27,"阔叶混","栎类阔叶混",0.08,43.3,5.1,10.8334506125201,1438,46,13.2504720496324,55.325,537.534656195917,489.213402488399,7078.59204436797,88.4824005545996,3910.92169664675,48886.5212080843,3390.75292977313,42384.4116221642,3392.29217395771,42403.6521744714,11,412,3,118,8.1,70,2,1457,2,4,28,122,85,12,7,111,11,111,121,1,0,7,0,0,0,0,4.426,4.426,0,0,0.238,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",713,6100002049,1
8248,6220003573,7,6220,3573,"3573",6210,621023,62,19257033,4020929,108.229152674,36.2862981446,0,100,410,56,590,25,490,19,75,25,"阔叶混","栎类阔叶混",0.08,26.2,5,14.5202431218441,788,58,13.0403191360614,59.4875,471.347453219729,446.022935614765,7071.237402138,88.3904675267249,3933.81716014385,49172.7145017981,3377.78183886435,42222.2729858043,3379.96613300454,42249.5766625568,11,620,2,145,10.4,60,3,1460,4,4,25,124,65,7,3,111,11,127,121,1,0,7,3,0,0,0,4.759,4.759,0,0,0.243,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",714,6220003573,1
18796,6100004452,9,6100,4452,"4452",6103,610330,61,18648013,3735901,110.481756947,33.785556635,0,100,410,38,490,29,420,26,93,7,"阔叶混","栎类阔叶混",0.08,31.3,5.2,16.4642305890342,562,63,11.9755450284664,74.35,411.274879368241,384.225060559439,7067.9282055458,88.3491025693225,3868.21953154776,48352.744144347,3398.05400806085,42475.6751007606,3398.82414204299,42485.3017755374,11,620,5,166,11.2,60,3,1500,7,4,39,113,30,10,5,111,11,112,121,1,0,7,2,0,0,0,5.948,5.948,0,0,0.111,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",715,6100004452,1
352,1400012081,6,1400,12081,"12081",1411,141122,14,19578039,4169955,111.929808833,37.658116435,7,93,410,64,590,16,460,9,77,16,"阔叶混","栎类阔叶混",0.067,30.8,6.2,16.2459225653701,612,81,12.6849188475896,55.2388059701493,438.37220228514,418.846400958179,5909.32892210738,88.1989391359311,3278.5164936168,48933.0819942805,2834.98964741136,42313.2783195725,2836.29846754542,42332.812948439,11,410,4,184,9,40,3,1500,6,3,30,5,53,0,0,111,11,233,0,0,0,0,0,1,0,0,3.701,3.701,0,0,0.521,0.163,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",716,1400012081,1
13528,6220002833,8,6220,2833,"2833",6205,620503,62,18592982,3801963,105.848594652,34.3427556858,10,90,410,54,510,15,490,13,67,23,"阔叶混","栎类阔叶混",0.08,31.5,5.1,10.3484045690233,1912,29,16.0856317922957,74.3875,664.058821541,636.567226933209,7053.03429522352,88.162928690294,3866.58892412954,48332.3615516193,3382.11797314892,42276.4746643615,3383.73020272339,42296.6275340424,13,410,1,98,7.9,70,3,1725,6,2,20,122,60,7,3,111,11,112,121,2,0,4,3,2,0,12,5.951,5.951,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",717,6220002833,1
9893,1400013641,8,1400,13641,"13641",1411,141129,14,19526017,4137933,111.429520118,37.3726711152,0,100,410,57,590,43,110,0,57,43,"阔叶混","栎类阔叶混",0.067,38.1,6.8,16.538162256152,552,70,11.8629117518893,45.9850746268657,406.872154371896,375.432537135115,5905.95316505109,88.1485547022551,3233.07239708472,48254.8118967869,2817.64471642604,42054.3987526275,2818.427691634,42066.0849497612,11,410,3,253,10.7,35,3,1570,6,4,21,112,50,2,1,111,11,112,133,1,0,4,3,2,0,0,3.081,3.081,0,0,0,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",718,1400013641,1
6982,6100002762,7,6100,2762,"2762",6104,610429,61,19275964,3891984,108.103992834,35.1221581851,9,91,410,50,421,26,350,9,83,8,"阔叶混","栎类阔叶混",0.08,28.5,5.3,12.229449366925,1100,45,12.9210073375642,58.1625,499.490947710801,472.527576931088,6293.40948666407,78.6676185833009,3356.04118822412,41950.5148528015,3039.53751656688,37994.218957086,3039.44066199387,37993.0082749234,11,410,3,119,7.3,60,3,1550,2,3,30,122,50,3,5,111,11,111,121,2,0,7,4,0,0,12,4.653,4.653,0,0,0.207,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",719,6100002762,1
13865,6220003802,8,6220,3802,"3802",6210,621024,62,19272067,3990957,108.537699372,36.0233085601,0,100,410,34,590,30,530,29,41,59,"阔叶混","栎类阔叶混",0.08,54.5,5.8,18.1442996490936,512,59,13.2514734322908,62.6125,437.920074815119,404.501199907579,6978.27782419478,87.2284728024347,3591.6988323633,44896.2354045412,3307.15383548969,41339.4229436211,3310.78454655515,41384.8068319394,11,620,2,177,11,60,3,1400,4,4,10,124,65,2,2,111,11,127,121,2,0,7,3,3,0,0,5.009,5.009,0,0,0.914,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",720,6220003802,1
19987,6220003805,9,6220,3805,"3805",6210,621024,62,19281039,3990953,108.271275761,36.0176288472,6,94,410,60,530,20,350,6,68,26,"阔叶混","栎类阔叶混",0.08,33,5.1,11.7767539149423,1488,80,16.2030979051088,77.7125,635.983541105377,594.85791814041,6978.11240642917,87.2264050803646,3790.87210318249,47385.9012897812,3344.90569993932,41811.3212492415,3346.49179700822,41831.1474626028,11,620,3,120,7.4,70,3,1360,7,3,25,123,65,3,1,111,11,127,121,1,0,7,3,0,0,0,6.217,6.217,0,0,1.236,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",721,6220003805,1
3223,6220002922,6,6220,2922,"2922",6205,620503,62,18621042,3793008,106.183570723,34.2580819672,0,100,410,39,490,37,421,14,90,10,"阔叶混","栎类阔叶混",0.08,34.6,6.2,15.0053442860488,700,43,12.3788371678939,68.1125,441.387134127052,420.546335000697,6970.53717615743,87.1317147019679,3890.55257630195,48631.9072037743,3345.40131155559,41817.5163944449,3346.36355914011,41829.5444892513,11,490,2,146,11.5,40,3,1700,4,5,20,8,40,0,0,111,11,117,0,0,0,0,0,0,0,0,5.449,5.449,0,0,0.683,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",722,6220002922,1
18195,6100002395,9,6100,2395,"2395",6106,610632,61,19320000,3952012,109.365038115,35.6864462835,4,96,410,33,590,27,490,18,68,28,"阔叶混","栎类阔叶混",0.08,30.4,5,11.6925762467351,1400,51,15.0327466493991,62.9625,591.521835232455,547.751803492552,6949.3539338965,86.8669241737062,3722.64392325876,46533.0490407345,3332.39266853968,41654.908356746,3334.00441996901,41675.0552496126,11,620,4,115,10,75,3,1041,2,3,10,122,80,5,5,111,11,111,121,1,0,7,4,0,0,0,5.037,5.037,0,0,0.034,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",723,6100002395,1
19545,6220002667,9,6220,2667,"2667",6205,620521,62,18631924,3850257,106.441100189,34.7721060412,3,97,410,49,421,15,535,10,70,27,"阔叶混","栎类阔叶混",0.08,26.8,5,10.8764442477164,1900,40,17.6529527322175,87.4,714.762885509264,674.342326259159,6945.65205983394,86.8206507479243,3720.93145361958,46511.6431702448,3334.43775165143,41680.4718956429,3334.46508179503,41680.8135224379,13,620,2,108,10,70,3,1930,6,3,25,113,50,3,1,111,11,112,121,1,0,7,3,0,0,0,6.992,6.992,0,0,0.081,0.01,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",724,6220002667,1
2219,6100003260,6,6100,3260,"3260",6103,610327,61,18664035,3839918,107.226103846,34.6678366821,0,100,410,46,530,30,420,12,68,32,"阔叶混","栎类阔叶混",0.08,36.5,7,17.6580264309435,488,55,11.938474235154,62.675,399.584699084286,377.332252836533,6937.45657633185,86.7182072041482,3761.98232292129,47024.7790365161,3319.12936898668,41489.1171123335,3320.28328286389,41503.5410357986,11,410,3,225,12.9,60,3,1340,8,2,30,8,2,0,0,111,11,117,0,0,1,0,0,2,0,0,5.014,5.014,0,0,0.298,0.515,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",725,6100003260,1
8383,6220003805,7,6220,3805,"3805",6210,621024,62,19281039,3990953,108.271275761,36.0176288472,3,97,410,63,530,25,490,4,68,29,"阔叶混","栎类阔叶混",0.08,31.5,5.2,13.7455447327489,875,78,12.9843987868275,63.6125,479.297152185928,450.91360861892,6905.31722613129,86.3164653266411,3808.07578952204,47600.9473690255,3301.73049374941,41271.6311718676,3303.66959610185,41295.8699512731,11,620,3,145,8.6,70,3,1360,7,3,25,124,65,3,1,111,11,127,121,1,0,7,2,0,0,0,5.089,5.089,0,0,0.331,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",726,6220003805,1
2511,6100004402,6,6100,4402,"4402",6103,610330,61,18652039,3739937,110.439458817,33.8212711968,0,100,410,48,590,37,420,10,63,37,"阔叶混","栎类阔叶混",0.08,42.5,6.3,19.4474762715714,375,55,11.1390370795859,71.5875,358.511954225637,335.175673666533,6895.91264119742,86.1989080149678,3736.46050156706,46705.7562695883,3295.17349704358,41189.6687130448,3296.78875859945,41209.8594824932,11,410,4,281,14.2,40,3,1560,8,3,35,8,2,0,0,111,11,233,0,0,1,0,0,2,0,0,5.727,5.727,0,0,0.393,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",727,6100004402,1
17243,410001522,9,410,1522,"1522",4103,410324,41,19560059,3763963,111.650098573,34.0010008511,0,100,410,31,540,31,490,28,59,41,"阔叶混","栎类阔叶混",0.08,47.4,5.1,11.5906680094661,1325,10,13.9804996425104,62.4,552.022556501155,490.41988318881,6884.16855001269,86.0521068751587,3691.5874472379,46144.8430904737,3323.26823314684,41540.8529143355,3324.65965493394,41558.2456866742,13,620,1,116,6,50,4,720,1,5,7,122,30,1,1,111,11,112,121,1,0,7,3,0,0,0,4.992,4.992,0,0,0.052,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",728,410001522,1
20054,6220003920,9,6220,3920,"3920",6210,621026,62,19263008,3960954,108.380078097,35.7498516157,0,100,410,53,490,17,530,17,70,30,"阔叶混","栎类阔叶混",0.08,49.5,5,14.6213654751603,838,66,14.0621123291644,63.775,506.869907016247,459.126527899916,6867.68122483104,85.846015310388,3741.81028205885,46772.6285257357,3276.24650838982,40953.0813548728,3278.7757891404,40984.697364255,11,620,3,154,9.8,70,3,1330,3,3,20,123,40,10,6,111,11,127,121,1,0,4,3,3,0,0,5.102,5.102,0,0,0.512,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",729,6220003920,1
4935,1400015403,7,1400,15403,"15403",1411,141126,14,19508067,4099954,111.090665362,37.0309897765,0,100,410,41,490,32,421,27,100,0,"阔叶混","栎类阔叶混",0.067,32.7,6.3,18.2527371589333,433,60,11.3258049093713,49.9850746268657,373.909236328682,359.923726813629,5746.8008491321,85.7731470019716,3191.01593769557,47627.1035476951,2766.12666304381,41285.4725827434,2766.09494680054,41284.9992059782,11,410,2,208,14.7,40,3,1530,4,4,20,122,35,3,2,111,11,112,121,1,0,7,2,0,0,0,3.349,3.349,0,0,0.405,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",730,1400015403,1
7056,6100003572,7,6100,3572,"3572",6103,610304,61,18660001,3811964,110.259706756,34.469444241,8,92,410,62,490,24,210,8,86,6,"阔叶混","栎类阔叶混",0.08,40.6,6.3,14.7349861955082,688,32,11.7236285675567,53.2375,421.343809149724,392.893929591709,6856.48831015561,85.7061038769451,3899.13797444149,48739.2246805187,3297.13856530147,41214.2320662684,3297.07836136788,41213.4795170986,11,410,2,144,11.4,57,3,1520,1,2,30,112,20,10,5,111,11,233,121,1,0,7,4,0,3,31,4.259,4.259,0,0,0,0.379,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",731,6100003572,1
18013,6100002075,9,6100,2075,"2075",6106,610627,61,19331990,4011943,109.842735641,36.2326783328,0,100,410,30,530,24,421,18,59,41,"阔叶混","栎类阔叶混",0.08,32.7,5.4,13.9619721625087,825,45,12.6309892482527,61.7,463.383289016916,430.664803794231,6036.10634549567,75.4513293186958,3156.94203559203,39461.7754449004,2883.98747900989,36049.8434876236,2884.45053385929,36055.6316732412,11,620,3,161,9,70,3,1210,1,3,20,122,45,5,2,111,11,112,121,1,0,7,4,0,0,0,4.936,4.936,0,0,0.026,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",732,6100002075,1
1989,6100002222,6,6100,2222,"2222",6106,610631,61,19391970,3983970,110.068557694,35.9824812403,10,90,410,47,590,19,530,17,54,36,"阔叶混","栎类阔叶混",0.08,28.2,5,14.2844430237934,800,67,12.8205450949887,60.8125,466.114333671689,429.458237783573,6849.69861065671,85.6212326332089,3714.22929625016,46427.866203127,3280.16307945183,41002.0384931479,3282.56087240325,41032.0109050407,11,410,5,219,12,60,3,1320,4,3,34,6,1,0,0,111,11,117,0,0,1,0,0,0,0,0,4.865,4.865,0,0,0.895,0.229,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",733,6100002222,1
18251,6100002506,9,6100,2506,"2506",6104,610429,61,19292020,3931971,109.059843845,35.5019403028,0,100,410,54,421,43,490,2,99,1,"阔叶混","栎类阔叶混",0.08,29.7,6.2,12.9196917043302,1038,60,13.6013584966073,60.4,514.758956638334,486.626817999049,6846.20569705835,85.5775712132294,3686.94073266756,46086.7591583445,3302.81718627947,41285.2148284934,3302.08872503653,41276.1090629567,11,620,4,133,8.1,80,3,1619,5,3,30,122,40,15,7,111,11,111,121,1,0,7,4,0,0,0,4.832,4.832,0,0,0.034,0,"黄土高原暖温带西北部半干旱草原区东南部半湿润森林草","分区6",734,6100002506,1
